Time,PRICE,SIZE,EXCHANGE
10:02:09.241,134.86,300,P
10:02:09.241,134.85,100,D
10:02:09.241,134.86,30,P
10:02:09.241,134.86,60,P
10:02:09.242,134.86,300,P
10:02:09.242,134.86,100,P
10:02:09.242,134.86,32,P
10:02:09.248,134.85,300,D
10:02:09.265,134.85,100,D
10:02:09.292,134.85,57,D
10:02:09.456,134.86,100,D
10:02:09.457,134.86,100,D
10:02:09.459,134.86,100,D
10:02:09.483,134.85,100,P
10:02:09.494,134.84,25,Q
10:02:09.494,134.84,75,Q
10:02:09.494,134.85,22,K
10:02:09.495,134.85,36,K
10:02:09.495,134.85,10,K
10:02:09.515,134.84,52,D
10:02:09.570,134.85,100,D
10:02:09.604,134.85,100,K
10:02:09.604,134.85,100,K
10:02:09.604,134.85,200,K
10:02:09.604,134.85,100,Q
10:02:09.604,134.85,100,Q
10:02:09.604,134.85,100,Q
10:02:09.604,134.85,5,Z
10:02:09.604,134.85,100,Z
10:02:09.604,134.85,268,Z
10:02:09.604,134.85,127,Z
10:02:09.605,134.85,6,Z
10:02:09.605,134.85,8,Z
10:02:09.605,134.85,100,P
10:02:09.605,134.84,100,D
10:02:09.606,134.85,100,Q
10:02:09.609,134.86,100,P
10:02:09.609,134.86,100,P
10:02:09.610,134.87,100,K
10:02:09.610,134.87,100,K
10:02:09.610,134.87,100,K
10:02:09.611,134.84,100,D
10:02:09.613,134.84,100,D
10:02:09.621,134.87,36,Z
10:02:09.628,134.87,4100,D
10:02:09.633,134.87,300,D
10:02:09.733,134.86,2,D
10:02:09.751,134.86,300,D
10:02:09.761,134.86,300,D
10:02:09.769,134.86,300,D
10:02:09.864,134.85,700,D
10:02:09.925,134.87,100,D
10:02:09.939,134.87,35,D
10:02:10.063,134.88,100,J
10:02:10.063,134.88,100,P
10:02:10.063,134.88,100,P
10:02:10.227,134.88,100,D
10:02:10.302,134.88,30,D
10:02:10.379,134.89,500,D
10:02:10.407,134.89,100,Q
10:02:10.407,134.89,100,Q
10:02:10.407,134.89,61,Q
10:02:10.407,134.89,39,Q
10:02:10.411,134.89,100,Q
10:02:10.411,134.89,100,Q
10:02:10.411,134.89,100,Z
10:02:10.411,134.89,100,Q
10:02:10.412,134.89,100,Z
10:02:10.412,134.88,100,D
10:02:10.412,134.88,100,D
10:02:10.412,134.88,100,D
10:02:10.433,134.9,4600,D
10:02:10.437,134.86,185,D
10:02:10.438,134.84,90,D
10:02:10.678,134.89,18,D
10:02:11.000,134.9,227,D
10:02:11.004,134.9,100,P
10:02:11.101,134.9,100,K
10:02:11.101,134.9,100,K
10:02:11.365,134.9,1000,D
10:02:11.368,134.9,100,Z
10:02:11.368,134.89,100,D
10:02:11.369,134.9,8,Z
10:02:11.679,134.9,92,Z
10:02:11.679,134.9,100,Z
10:02:11.679,134.89,100,D
10:02:11.684,134.9,700,D
10:02:11.854,134.9,100,Q
10:02:11.854,134.9,100,Q
10:02:11.854,134.9,100,Q
10:02:11.854,134.9,200,Q
10:02:11.854,134.9,100,Z
10:02:11.854,134.9,100,Z
10:02:11.854,134.9,6,K
10:02:11.854,134.9,94,K
10:02:11.855,134.9,500,P
10:02:11.855,134.9,100,K
10:02:11.855,134.9,500,P
10:02:11.855,134.9,365,P
10:02:11.855,134.9,135,P
10:02:11.855,134.9,365,P
10:02:11.855,134.9,379,P
10:02:11.855,134.9,121,P
10:02:11.855,134.9,9,P
10:02:11.855,134.9,121,P
10:02:11.856,134.9,249,P
10:02:11.856,134.9,130,P
10:02:11.856,134.9,121,P
10:02:11.856,134.9,500,P
10:02:11.856,134.9,100,K
10:02:11.856,134.9,100,K
10:02:11.856,134.9,100,K
10:02:11.856,134.9,100,K
10:02:11.856,134.9,100,K
10:02:12.112,134.9,100,Q
10:02:12.112,134.9,100,P
10:02:12.112,134.9,500,P
10:02:12.112,134.9,200,P
10:02:12.113,134.9,500,P
10:02:12.113,134.9,100,Z
10:02:12.113,134.9,128,P
10:02:12.113,134.9,100,P
10:02:12.113,134.9,100,P
10:02:12.161,134.9,172,P
10:02:12.161,134.9,28,P
10:02:12.516,134.9,50,P
10:02:12.590,134.9,50,P
10:02:12.590,134.9,100,P
10:02:12.590,134.9,100,P
10:02:12.590,134.9,100,P
10:02:12.590,134.9,200,P
10:02:12.590,134.9,50,P
10:02:12.591,134.9,350,P
10:02:12.591,134.9,150,P
10:02:12.591,134.9,150,P
10:02:12.591,134.9,200,P
10:02:12.627,134.9,300,P
10:02:12.648,134.9,200,P
10:02:12.649,134.9,80,P
10:02:12.649,134.9,200,P
10:02:12.649,134.9,80,P
10:02:12.649,134.9,100,P
10:02:12.649,134.9,288,P
10:02:12.705,134.9,200,P
10:02:12.705,134.9,208,P
10:02:12.783,134.9,500,D
10:02:12.783,134.9,533,D
10:02:12.783,134.9,1200,D
10:02:12.784,134.9,500,D
10:02:12.810,134.9,100,K
10:02:12.810,134.9,100,K
10:02:12.811,134.9,100,K
10:02:12.811,134.9,100,Z
10:02:12.811,134.9,300,Z
10:02:12.868,134.9,41,Z
10:02:12.922,134.9,50,D
10:02:13.052,134.91,35,Z
10:02:13.052,134.91,100,K
10:02:13.080,134.91,22,Z
10:02:13.080,134.91,100,D
10:02:13.080,134.91,100,P
10:02:13.278,134.91,2000,D
10:02:13.490,134.91,200,D
10:02:13.519,134.91,1500,D
10:02:13.524,134.9,25,D
10:02:13.618,134.91,100,Q
10:02:14.024,134.91,100,J
10:02:14.024,134.91,100,Q
10:02:14.162,134.9,100,D
10:02:14.163,134.9,100,D
10:02:14.164,134.9,100,D
10:02:14.165,134.91,78,P
10:02:14.165,134.9,22,Y
10:02:14.166,134.9,100,D
10:02:14.168,134.9,100,D
10:02:14.168,134.9,100,D
10:02:14.172,134.9,100,D
10:02:14.173,134.9,100,D
10:02:14.182,134.9,100,D
10:02:14.182,134.91,100,D
10:02:14.210,134.9,100,D
10:02:14.234,134.91,100,Z
10:02:14.235,134.91,100,P
10:02:14.235,134.91,100,P
10:02:14.238,134.91,123,D
10:02:14.290,134.91,100,P
10:02:14.290,134.92,100,P
10:02:14.290,134.92,100,P
10:02:14.340,134.92,100,Z
10:02:14.341,134.92,100,P
10:02:14.341,134.92,100,P
10:02:14.346,134.91,200,D
10:02:14.391,134.92,100,P
10:02:14.511,134.91,100,D
10:02:14.645,134.91,10,D
10:02:14.690,134.92,100,Q
10:02:14.732,134.92,1000,D
10:02:14.760,134.92,21,D
10:02:14.771,134.92,19,D
10:02:14.812,134.92,100,D
10:02:15.902,134.93,200,D
10:02:15.903,134.93,300,D
10:02:15.907,134.93,100,D
10:02:15.908,134.93,400,D
10:02:16.887,134.91,100,D
10:02:17.024,134.93,100,Q
10:02:17.024,134.93,100,Q
10:02:17.024,134.93,50,P
10:02:17.026,134.93,2000,D
10:02:17.029,134.93,700,D
10:02:17.740,134.94,100,Q
10:02:17.740,134.94,100,Q
10:02:17.740,134.94,100,Q
10:02:17.750,134.95,200,P
10:02:17.772,134.94,100,D
10:02:17.866,134.94,500,D
10:02:17.869,134.94,1000,D
10:02:17.901,134.93,400,D
10:02:18.577,134.95,100,D
10:02:18.588,134.95,50,K
10:02:18.691,134.94,100,V
10:02:18.763,134.95,300,P
10:02:18.763,134.95,200,P
10:02:18.763,134.95,100,P
10:02:18.763,134.95,500,P
10:02:18.764,134.95,116,P
10:02:18.764,134.95,345,P
10:02:18.764,134.95,39,P
10:02:18.764,134.95,100,K
10:02:18.765,134.95,100,K
10:02:18.765,134.95,80,K
10:02:18.770,134.95,300,D
10:02:19.124,134.96,1,D
10:02:19.125,134.95,100,P
10:02:19.133,134.94,3,D
10:02:19.155,134.94,100,D
10:02:19.176,134.95,2,K
10:02:19.207,134.94,97,Y
10:02:19.302,134.94,100,D
10:02:19.426,134.95,100,Q
10:02:19.426,134.95,100,Q
10:02:19.426,134.95,100,Q
10:02:19.835,134.94,100,V
10:02:19.836,134.94,400,V
10:02:19.836,134.94,300,D
10:02:19.838,134.94,400,D
10:02:19.845,134.94,500,D
10:02:19.845,134.95,100,Q
10:02:19.846,134.95,100,P
10:02:19.847,134.95,100,Q
10:02:19.847,134.95,300,K
10:02:19.847,134.95,100,Z
10:02:19.847,134.96,100,K
10:02:19.847,134.96,100,K
10:02:19.847,134.96,100,P
10:02:19.848,134.94,300,D
10:02:19.852,134.96,1000,D
10:02:19.910,134.95,100,D
10:02:19.985,134.96,100,V
10:02:20.153,134.96,60,Q
10:02:20.203,134.95,100,V
10:02:20.203,134.96,100,Q
10:02:20.204,134.96,100,V
10:02:20.205,134.96,100,V
10:02:20.213,134.96,10,D
10:02:20.271,134.94,100,D
10:02:20.684,134.95,24,D
10:02:20.830,134.96,200,D
10:02:20.851,134.96,100,Q
10:02:20.851,134.96,100,Q
10:02:20.852,134.96,200,P
10:02:20.853,134.96,100,P
10:02:20.858,134.96,100,P
10:02:20.905,134.96,100,P
10:02:20.924,134.95,100,D
10:02:21.246,134.96,100,D
10:02:21.247,134.97,100,V
10:02:21.249,134.96,100,D
10:02:21.250,134.96,100,D
10:02:21.250,134.96,100,D
10:02:21.286,134.96,200,K
10:02:21.286,134.96,100,Q
10:02:21.286,134.96,5,Q
10:02:21.286,134.95,100,Q
10:02:21.286,134.95,200,Z
10:02:21.579,134.95,400,D
10:02:21.581,134.95,100,K
10:02:21.581,134.95,100,Q
10:02:21.581,134.95,35,Q
10:02:21.581,134.95,100,P
10:02:21.877,134.96,40,X
10:02:21.878,134.95,65,Q
10:02:21.878,134.95,100,Q
10:02:21.930,134.96,500,D
10:02:22.200,134.96,50,P
10:02:22.311,134.96,200,V
10:02:22.330,134.96,100,Q
10:02:22.330,134.96,100,K
10:02:22.334,134.96,40,D
10:02:22.475,134.97,5,D
10:02:22.576,134.96,100,D
10:02:22.739,134.97,440,D
10:02:23.085,134.97,100,D
10:02:23.158,134.96,100,B
10:02:23.158,134.96,100,P
10:02:23.158,134.96,100,P
10:02:23.159,134.96,17,X
10:02:23.160,134.96,83,X
10:02:23.160,134.95,100,P
10:02:23.162,134.95,17,P
10:02:23.484,134.96,100,V
10:02:23.581,134.95,10,X
10:02:23.645,134.95,100,Q
10:02:23.792,134.95,100,D
10:02:23.826,134.95,200,Z
10:02:23.826,134.95,100,Z
10:02:23.826,134.95,100,K
10:02:23.826,134.95,100,X
10:02:23.826,134.95,100,Q
10:02:23.827,134.95,300,P
10:02:23.828,134.95,75,X
10:02:23.828,134.95,83,P
10:02:23.828,134.95,15,X
10:02:24.135,134.94,1000,D
10:02:25.073,134.94,372,D
10:02:25.147,134.95,100,Q
10:02:25.148,134.95,100,K
10:02:25.148,134.95,100,K
10:02:25.148,134.95,100,K
10:02:25.313,134.96,5,D
10:02:25.745,134.95,100,Q
10:02:25.745,134.95,100,Q
10:02:25.745,134.94,200,K
10:02:25.745,134.94,100,K
10:02:25.745,134.94,200,Z
10:02:25.745,134.94,100,K
10:02:25.746,134.95,100,P
10:02:25.746,134.95,100,P
10:02:25.961,134.95,100,Q
10:02:25.961,134.95,100,Q
10:02:25.961,134.95,100,Q
10:02:25.961,134.95,200,X
10:02:25.961,134.95,100,Q
10:02:25.961,134.95,100,X
10:02:25.962,134.95,100,P
10:02:25.962,134.95,100,Q
10:02:25.962,134.95,100,K
10:02:25.962,134.95,200,Z
10:02:25.962,134.94,100,Z
10:02:25.962,134.95,100,P
10:02:25.962,134.95,100,P
10:02:25.963,134.95,100,P
10:02:25.963,134.95,100,D
10:02:26.103,134.95,100,P
10:02:26.126,134.94,200,Q
10:02:26.126,134.94,100,Q
10:02:26.553,134.95,10,P
10:02:26.636,134.94,250,D
10:02:27.001,134.94,100,B
10:02:27.001,134.94,100,Q
10:02:27.001,134.94,100,X
10:02:27.001,134.94,100,P
10:02:27.001,134.94,200,P
10:02:27.001,134.94,100,Z
10:02:27.002,134.93,100,Q
10:02:27.002,134.93,51,Q
10:02:27.002,134.93,49,Q
10:02:27.003,134.93,100,Z
10:02:27.048,134.93,100,Q
10:02:27.049,134.93,100,P
10:02:27.070,134.93,100,Q
10:02:27.070,134.93,100,Q
10:02:27.070,134.93,100,P
10:02:27.154,134.93,460,D
10:02:27.600,134.93,500,D
10:02:27.968,134.94,200,D
10:02:27.969,134.94,300,D
10:02:27.970,134.94,100,D
10:02:27.996,134.93,200,D
10:02:28.002,134.94,200,D
10:02:28.164,134.93,5,D
10:02:28.274,134.93,1,D
10:02:29.268,134.93,100,K
10:02:29.269,134.93,100,P
10:02:29.271,134.93,100,K
10:02:29.273,134.93,100,D
10:02:29.306,134.93,100,D
10:02:29.310,134.93,100,D
10:02:29.344,134.93,1,D
10:02:29.441,134.92,89,D
10:02:29.472,134.93,800,D
10:02:29.480,134.93,38,D
10:02:29.792,134.93,1,Q
10:02:29.928,134.92,35,D
10:02:30.029,134.92,100,B
10:02:30.690,134.92,100,Q
10:02:30.690,134.92,100,Q
10:02:30.690,134.92,100,K
10:02:30.690,134.92,100,Z
10:02:30.691,134.92,100,P
10:02:30.691,134.91,100,Q
10:02:30.691,134.91,51,Q
10:02:30.692,134.91,50,K
10:02:30.692,134.91,100,P
10:02:30.693,134.92,100,D
10:02:30.696,134.92,100,D
10:02:30.854,134.9,100,D
10:02:31.347,134.9,291,D
10:02:31.465,134.91,300,D
10:02:31.476,134.9,100,X
10:02:31.477,134.9,100,P
10:02:31.477,134.9,100,P
10:02:31.557,134.9,90,D
10:02:31.569,134.9,3,D
10:02:31.830,134.9,100,Q
10:02:31.830,134.9,100,Q
10:02:31.830,134.91,100,Q
10:02:31.830,134.91,100,Q
10:02:31.830,134.91,100,K
10:02:31.830,134.91,100,K
10:02:31.830,134.91,100,K
10:02:31.830,134.91,100,K
10:02:31.830,134.91,100,Z
10:02:31.830,134.91,100,Z
10:02:31.830,134.91,100,Z
10:02:31.904,134.91,18,Y
10:02:31.934,134.91,65,Y
10:02:31.958,134.94,200,D
10:02:32.282,134.9,2,Q
10:02:32.621,134.91,4,Q
10:02:32.622,134.91,100,K
10:02:32.622,134.91,100,K
10:02:32.931,134.9,98,Q
10:02:32.931,134.9,100,Q
10:02:32.931,134.9,100,Q
10:02:32.931,134.9,100,Q
10:02:32.931,134.9,100,K
10:02:32.931,134.9,100,K
10:02:32.932,134.9,100,K
10:02:32.934,134.9,100,D
10:02:33.001,134.89,100,Y
10:02:33.171,134.89,300,D
10:02:34.514,134.89,359,D
10:02:34.574,134.89,38,D
10:02:34.575,134.9,100,P
10:02:34.808,134.9,52,Q
10:02:34.808,134.9,48,Q
10:02:34.808,134.9,100,Q
10:02:34.808,134.9,2990,Q
10:02:34.808,134.9,100,Q
10:02:34.808,134.9,100,Q
10:02:34.808,134.9,17,Q
10:02:34.808,134.9,100,Z
10:02:34.808,134.9,100,K
10:02:34.809,134.9,100,K
10:02:34.995,134.9,20,D
10:02:35.032,134.9,100,Q
10:02:35.032,134.9,100,Q
10:02:35.032,134.9,100,Q
10:02:35.032,134.9,1300,Q
10:02:35.033,134.9,100,Q
10:02:35.033,134.9,1100,Q
10:02:35.033,134.9,1200,Q
10:02:35.034,134.9,100,D
10:02:35.034,134.9,100,D
10:02:35.035,134.9,100,D
10:02:35.035,134.9,1300,D
10:02:35.036,134.9,100,D
10:02:35.037,134.9,1100,D
10:02:35.037,134.9,1200,D
10:02:35.287,134.89,50,D
10:02:35.418,134.89,500,D
10:02:35.420,134.9,100,P
10:02:35.429,134.9,100,Q
10:02:35.430,134.9,24,Q
10:02:35.560,134.89,382,D
10:02:35.944,134.9,76,Q
10:02:35.944,134.9,100,Q
10:02:35.945,134.9,100,P
10:02:35.945,134.9,100,Q
10:02:35.945,134.9,100,K
10:02:36.199,134.9,100,Y
10:02:36.209,134.9,100,D
10:02:36.580,134.89,39,D
10:02:36.717,134.89,95,D
10:02:37.871,134.9,5,K
10:02:37.872,134.9,10,Q
10:02:37.918,134.9,100,K
10:02:38.263,134.9,100,Z
10:02:38.264,134.89,1000,Y
10:02:38.269,134.89,100,D
10:02:38.357,134.9,100,P
10:02:38.528,134.9,15,Q
10:02:38.541,134.9,75,Q
10:02:38.541,134.9,25,Q
10:02:38.637,134.9,75,Q
10:02:38.637,134.9,100,Q
10:02:38.637,134.9,25,Q
10:02:38.637,134.9,100,Q
10:02:38.637,134.9,100,Q
10:02:38.637,134.91,100,Z
10:02:38.637,134.9,100,Q
10:02:38.637,134.9,100,Q
10:02:38.637,134.9,20,Q
10:02:38.638,134.91,100,P
10:02:38.638,134.9,200,Q
10:02:38.639,134.9,100,Q
10:02:38.810,134.9,100,Q
10:02:38.810,134.91,100,Z
10:02:38.810,134.9,100,Q
10:02:38.811,134.9,100,Q
10:02:38.811,134.9,60,Q
10:02:38.811,134.9,100,Q
10:02:38.811,134.91,100,P
10:02:38.811,134.91,100,P
10:02:38.811,134.91,100,P
10:02:38.816,134.9,100,Q
10:02:38.817,134.9,100,Q
10:02:38.903,134.9,100,Q
10:02:39.323,134.9,100,Q
10:02:39.323,134.9,100,Q
10:02:39.323,134.91,100,Z
10:02:39.323,134.91,100,Z
10:02:39.323,134.91,100,Z
10:02:39.323,134.91,100,K
10:02:39.323,134.9,100,Q
10:02:39.323,134.9,100,Q
10:02:39.445,134.9,75,D
10:02:39.494,134.89,79,D
10:02:39.843,134.9,2230,D
10:02:39.847,134.9,100,D
10:02:39.852,134.9,300,D
10:02:40.149,134.9,100,D
10:02:40.697,134.9,50,Q
10:02:40.862,134.9,495,D
10:02:40.866,134.9,495,D
10:02:41.047,134.89,1,D
10:02:41.075,134.91,4,D
10:02:41.319,134.91,80,D
10:02:41.770,134.9,100,Q
10:02:41.770,134.9,100,Q
10:02:42.027,134.91,100,D
10:02:42.213,134.89,85,D
10:02:42.243,134.89,50,D
10:02:42.669,134.89,100,Y
10:02:42.669,134.89,100,B
10:02:42.673,134.9,4,Z
10:02:42.678,134.89,50,D
10:02:42.863,134.9,10,P
10:02:42.898,134.9,1000,D
10:02:42.900,134.9,10,Z
10:02:42.900,134.9,86,Z
10:02:42.901,134.9,90,P
10:02:43.023,134.9,100,D
10:02:43.281,134.91,90,Y
10:02:43.282,134.91,10,Y
10:02:43.282,134.91,100,Q
10:02:43.282,134.91,100,Z
10:02:43.282,134.91,100,J
10:02:43.282,134.91,100,J
10:02:43.399,134.91,400,D
10:02:43.411,134.91,7,D
10:02:43.411,134.91,300,D
10:02:43.559,134.91,100,P
10:02:43.562,134.91,100,D
10:02:43.572,134.91,400,D
10:02:44.158,134.91,100,Q
10:02:44.158,134.91,5,K
10:02:44.335,134.91,40,Q
10:02:44.342,134.9,160,D
10:02:44.672,134.9,1,D
10:02:44.673,134.9,1,D
10:02:44.678,134.91,299,D
10:02:45.179,134.91,56,D
10:02:45.939,134.91,100,V
10:02:45.942,134.91,100,D
10:02:45.942,134.92,4800,D
10:02:46.610,134.92,100,Q
10:02:46.610,134.92,25,Q
10:02:46.611,134.92,100,P
10:02:46.613,134.91,700,D
10:02:47.192,134.92,25,D
10:02:47.740,134.93,20,K
10:02:48.828,134.93,4,D
10:02:48.848,134.93,30,D
10:02:49.002,134.93,400,D
10:02:49.448,134.92,3,D
10:02:49.932,134.93,5,Q
10:02:50.078,134.92,14,D
10:02:50.308,134.92,20,P
10:02:50.308,134.92,50,P
10:02:50.308,134.92,2,Z
10:02:50.308,134.92,28,Z
10:02:50.309,134.92,65,Z
10:02:50.309,134.92,70,Z
10:02:50.309,134.92,37,Z
10:02:50.309,134.92,88,Z
10:02:50.310,134.92,5,P
10:02:50.311,134.92,5,Z
10:02:50.902,134.92,50,D
10:02:51.220,134.93,50,P
10:02:51.936,134.93,100,D
10:02:52.802,134.93,100,D
10:02:53.321,134.93,200,J
10:02:53.321,134.93,100,K
10:02:53.321,134.93,100,K
10:02:53.321,134.93,100,K
10:02:53.321,134.93,100,Q
10:02:53.321,134.93,100,K
10:02:53.321,134.93,100,Q
10:02:53.321,134.93,100,Q
10:02:53.321,134.93,100,K
10:02:53.321,134.93,200,Z
10:02:53.321,134.93,100,Z
10:02:53.322,134.93,50,P
10:02:53.322,134.93,100,P
10:02:53.324,134.92,100,D
10:02:53.324,134.93,100,K
10:02:53.324,134.93,50,K
10:02:53.324,134.93,100,K
10:02:53.324,134.93,50,K
10:02:53.326,134.92,100,D
10:02:53.327,134.94,200,Y
10:02:53.365,134.93,100,D
10:02:53.365,134.94,100,D
10:02:54.066,134.93,200,K
10:02:54.066,134.93,200,K
10:02:54.066,134.93,94,K
10:02:54.066,134.93,6,K
10:02:54.325,134.92,100,P
10:02:54.328,134.92,1000,D
10:02:54.341,134.92,583,D
10:02:54.346,134.92,229,D
10:02:54.451,134.94,7,D
10:02:54.786,134.92,20,D
10:02:54.826,134.92,493,D
10:02:54.870,134.93,100,K
10:02:55.715,134.92,6,D
10:02:56.022,134.92,900,D
10:02:56.065,134.93,70,D
10:02:56.153,134.92,100,D
10:02:56.386,134.93,100,Q
10:02:56.577,134.92,100,D
10:02:56.788,134.93,100,K
10:02:57.045,134.92,8,D
10:02:57.818,134.92,100,B
10:02:57.822,134.92,200,D
10:02:57.822,134.92,1000,D
10:02:57.824,134.92,200,D
10:02:57.843,134.92,100,K
10:02:57.843,134.92,100,J
10:02:57.843,134.92,7,Z
10:02:57.843,134.92,100,Z
10:02:57.843,134.92,100,Q
10:02:57.843,134.92,100,Q
10:02:57.843,134.92,100,Q
10:02:57.843,134.92,200,Q
10:02:57.843,134.92,2,Q
10:02:57.843,134.92,100,X
10:02:57.844,134.92,45,P
10:02:57.844,134.92,100,P
10:02:57.844,134.92,55,P
10:02:57.844,134.92,45,P
10:02:57.944,134.9,50,Q
10:02:57.944,134.9,50,Q
10:02:57.944,134.9,50,Q
10:02:57.944,134.9,50,Q
10:02:57.944,134.9,71,Q
10:02:57.944,134.9,35,Q
10:02:57.945,134.9,72,Z
10:02:57.945,134.9,150,K
10:02:57.946,134.89,100,Q
10:02:58.006,134.89,253,D
10:02:58.185,134.9,100,K
10:02:58.185,134.9,100,K
10:02:58.187,134.89,100,D
10:02:58.927,134.9,9,X
10:02:58.927,134.9,14,X
10:02:58.930,134.9,750,D
10:02:59.278,134.91,20,P
10:02:59.279,134.91,100,P
10:02:59.812,134.91,8,D
10:03:00.265,134.9,170,D
10:03:00.667,134.9,100,B
10:03:00.667,134.9,191,X
10:03:00.667,134.9,100,X
10:03:00.667,134.9,200,Y
10:03:00.667,134.91,100,Q
10:03:00.667,134.9,200,Q
10:03:00.667,134.9,1,Q
10:03:00.667,134.9,100,Q
10:03:00.667,134.9,100,K
10:03:00.667,134.9,200,Z
10:03:00.667,134.9,100,K
10:03:00.667,134.9,100,Z
10:03:00.667,134.9,100,Z
10:03:00.668,134.9,100,P
10:03:00.669,134.89,100,Q
10:03:00.670,134.89,181,Q
10:03:00.670,134.89,100,Z
10:03:00.670,134.89,66,Z
10:03:00.671,134.88,100,Q
10:03:00.671,134.88,100,X
10:03:00.672,134.88,100,Z
10:03:00.672,134.88,100,K
10:03:00.672,134.88,100,K
10:03:00.672,134.88,100,P
10:03:00.672,134.88,57,P
10:03:00.672,134.88,43,P
10:03:00.672,134.88,100,Q
10:03:00.672,134.88,61,Q
10:03:00.672,134.88,61,Z
10:03:00.672,134.88,39,Z
10:03:00.682,134.88,100,P
10:03:01.350,134.88,100,X
10:03:01.350,134.88,100,Z
10:03:01.350,134.88,53,K
10:03:01.351,134.88,47,K
10:03:01.351,134.88,16,P
10:03:01.353,134.87,200,D
10:03:01.451,134.87,10,D
10:03:01.455,134.87,10,D
10:03:01.884,134.88,53,Q
10:03:01.884,134.88,100,K
10:03:01.884,134.88,47,Q
10:03:01.884,134.88,100,K
10:03:01.884,134.88,100,Q
10:03:01.884,134.88,53,P
10:03:01.884,134.88,347,P
10:03:01.887,134.89,53,K
10:03:01.898,134.88,100,Q
10:03:03.184,134.9,100,D
10:03:03.298,134.88,8,D
10:03:03.453,134.87,10,D
10:03:04.020,134.89,100,K
10:03:04.020,134.89,100,K
10:03:04.021,134.89,123,K
10:03:04.021,134.89,148,K
10:03:04.021,134.89,29,K
10:03:04.024,134.89,200,D
10:03:04.031,134.88,100,B
10:03:04.034,134.88,500,D
10:03:04.035,134.88,1500,D
10:03:04.037,134.88,1300,D
10:03:04.055,134.88,100,K
10:03:04.055,134.88,100,Z
10:03:04.056,134.88,100,P
10:03:04.057,134.87,22,Q
10:03:04.062,134.88,58,B
10:03:04.066,134.87,100,K
10:03:04.066,134.87,100,K
10:03:04.066,134.87,100,Z
10:03:04.066,134.87,100,K
10:03:04.066,134.87,100,Z
10:03:04.066,134.87,100,K
10:03:04.066,134.87,100,B
10:03:04.066,134.87,78,Q
10:03:04.066,134.87,22,Q
10:03:04.066,134.87,58,Q
10:03:04.066,134.87,42,Q
10:03:04.066,134.87,258,Q
10:03:04.066,134.87,71,Q
10:03:04.066,134.87,268,Q
10:03:04.067,134.87,100,P
10:03:04.485,134.86,20,D
10:03:05.166,134.87,500,D
10:03:05.276,134.86,1,D
10:03:05.731,134.87,500,D
10:03:05.739,134.86,10,D
10:03:05.881,134.86,18,D
10:03:06.223,134.86,15,D
10:03:07.048,134.87,500,D
10:03:07.048,134.87,500,D
10:03:07.051,134.87,500,D
10:03:07.342,134.87,1,D
10:03:07.392,134.87,1,Q
10:03:07.392,134.87,100,K
10:03:07.392,134.87,99,Q
10:03:07.392,134.87,100,Q
10:03:07.392,134.87,100,Q
10:03:07.392,134.87,100,Q
10:03:07.392,134.87,100,X
10:03:07.392,134.87,100,X
10:03:07.392,134.87,100,Q
10:03:07.392,134.87,23,Z
10:03:07.392,134.87,1,K
10:03:07.392,134.87,100,Q
10:03:07.392,134.87,177,Z
10:03:07.392,134.87,99,K
10:03:07.392,134.87,6994,Z
10:03:07.392,134.87,100,K
10:03:07.392,134.87,100,Q
10:03:07.392,134.87,100,K
10:03:07.392,134.87,100,Q
10:03:07.392,134.87,100,K
10:03:07.392,134.87,100,K
10:03:08.142,134.87,100,D
10:03:08.145,134.88,100,D
10:03:08.773,134.87,100,D
10:03:08.781,134.88,170,D
10:03:08.933,134.87,25,D
10:03:09.569,134.88,25,D
10:03:10.259,134.88,20,B
10:03:10.485,134.88,190,D
10:03:10.890,134.87,10,D
10:03:10.955,134.88,1,Q
10:03:10.955,134.88,100,K
10:03:10.955,134.88,100,K
10:03:10.955,134.88,99,Q
10:03:10.955,134.88,1200,Q
10:03:10.955,134.88,100,Q
10:03:10.955,134.88,1,Q
10:03:10.956,134.88,100,P
10:03:10.956,134.88,26,Q
10:03:10.965,134.88,200,D
10:03:11.226,134.88,100,Q
10:03:11.593,134.88,100,D
10:03:11.595,134.88,100,D
10:03:11.597,134.88,286,D
10:03:11.598,134.88,100,D
10:03:11.599,134.88,300,D
10:03:11.616,134.89,19,D
10:03:12.216,134.88,50,P
10:03:12.369,134.89,1,D
10:03:12.625,134.88,161,D
10:03:13.146,134.89,1998,D
10:03:13.224,134.89,100,D
10:03:13.248,134.88,250,D
10:03:13.464,134.89,100,X
10:03:13.464,134.89,100,K
10:03:13.840,134.89,100,D
10:03:14.466,134.89,2,D
10:03:14.608,134.88,100,D
10:03:15.329,134.89,100,D
10:03:15.415,134.89,100,Q
10:03:15.415,134.89,24,Q
10:03:15.415,134.89,76,Q
10:03:15.415,134.89,100,K
10:03:15.415,134.89,100,Q
10:03:15.444,134.89,100,Q
10:03:15.471,134.89,100,D
10:03:16.536,134.9,100,Q
10:03:16.536,134.9,2,Q
10:03:16.536,134.9,300,Q
10:03:16.536,134.9,100,Q
10:03:16.536,134.9,1,P
10:03:16.536,134.9,10,K
10:03:16.536,134.9,30,K
10:03:16.536,134.9,100,K
10:03:16.536,134.9,1999,P
10:03:16.537,134.91,100,V
10:03:16.638,134.91,100,Z
10:03:16.693,134.9,30,D
10:03:17.062,134.91,100,V
